"Id","Elected","Amount","Label","Size","Color","ElectColor"
"exxon mobil",FALSE,20935,"Exxon Mobil",2.70450193511366,"black","grey"
"farm credit council",FALSE,73500,"Farm Credit Council",3.06639948924784,"black","grey"
"hbc investments",FALSE,10000,"Hbc Investments",2.51188643150958,"black","grey"
"koch industries",FALSE,187093,"Koch Industries",3.36671034831319,"black","grey"
"marmac",FALSE,1500,"Marmac",2.07782575876,"black","grey"
"cash, donations",FALSE,1280,"Cash, Donations",2.04513036512715,"black","grey"
"arcadian risk managers",FALSE,1000,"Arcadian Risk Managers",1.99526231496888,"black","grey"
"furr grading & paving",FALSE,1000,"Furr Grading & Paving",1.99526231496888,"black","grey"
"new generations adult day cent",FALSE,1000,"New Generations Adult Day Cent",1.99526231496888,"black","grey"
"sherman family investments",FALSE,1000,"Sherman Family Investments",1.99526231496888,"black","grey"
"victors",FALSE,1000,"Victors",1.99526231496888,"black","grey"
"vipkid",FALSE,1000,"Vipkid",1.99526231496888,"black","grey"
"watts & assoc",FALSE,1000,"Watts & Assoc",1.99526231496888,"black","grey"
"blackstone group",FALSE,1597436,"Blackstone Group",4.17198123874519,"black","grey"
"mass general brigham",FALSE,70025,"Mass General Brigham",3.05158387776506,"black","grey"
"elliott management",FALSE,159200,"Elliott Management",3.31279304971983,"black","grey"
"berkshire partners",FALSE,62100,"Berkshire Partners",3.01515164810188,"black","grey"
"general catalyst partners",FALSE,23200,"General Catalyst Partners",2.73242844959602,"black","grey"
"great hill partners",FALSE,23200,"Great Hill Partners",2.73242844959602,"black","grey"
"democratic congressional campaign cmte",FALSE,84679,"Democratic Congressional Campaign Cmte",3.11012305086052,"black","grey"
"university of iowa",FALSE,19209,"University of Iowa",2.68133128634096,"black","grey"
"simply good foods co",FALSE,2900,"Simply Good Foods Co",2.21942155605632,"black","grey"
"aimco",FALSE,2800,"Aimco",2.21164696191087,"black","grey"
"leadership institute",FALSE,2800,"Leadership Institute",2.21164696191087,"black","grey"
"jo-kell inc",FALSE,1500,"Jo-Kell Inc",2.07782575876,"black","grey"
"avmac llc",FALSE,1250,"Avmac LLC",2.04028577336837,"black","grey"
"non-wage owner",FALSE,1250,"Non-Wage Owner",2.04028577336837,"black","grey"
"classic books of virginia",FALSE,1000,"Classic Books of Virginia",1.99526231496888,"black","grey"
"trans-global solutions",FALSE,29000,"Trans-Global Solutions",2.79408619640306,"black","grey"
"modern group (texas)",FALSE,33200,"Modern Group (Texas)",2.83213406908761,"black","grey"
"bestway oilfield",FALSE,11600,"Bestway Oilfield",2.54944589048686,"black","grey"
"nash group",FALSE,11600,"Nash Group",2.54944589048686,"black","grey"
"american dental assn",FALSE,104000,"American Dental Assn",3.17470469259409,"black","grey"
"american academy of pediatric dentistry",FALSE,10000,"American Academy of Pediatric Dentistry",2.51188643150958,"black","grey"
"american assn of orthodontists",FALSE,45000,"American Assn of Orthodontists",2.91958585830906,"black","grey"
"american assn/oral & maxillofacial surg",FALSE,20000,"American Assn/Oral & Maxillofacial Surg",2.69217321819696,"black","grey"
"no labels",FALSE,1481392,"No Labels",4.14063548324111,"black","grey"
"tenaska energy",FALSE,68950,"Tenaska Energy",3.04686650873095,"black","grey"
"pro-israel america pac",FALSE,2232002,"Pro-Israel America PAC",4.31389388504591,"black","grey"
"hawkins construction",FALSE,29800,"Hawkins Construction",2.80169997603903,"black","grey"
"bae systems",FALSE,82550,"BAE Systems",3.10221367367871,"black","grey"
"marine engineers beneficial assn",FALSE,76750,"Marine Engineers Beneficial Assn",3.0796959252541,"black","grey"
"national cattlemen's beef assn",FALSE,91705,"National Cattlemen's Beef Assn",3.13501267844726,"black","grey"
"k rowe investments",FALSE,110200,"K Rowe Investments",3.19314146528668,"black","grey"
"i-group llc",FALSE,2800,"I-Group Llc",2.21164696191087,"black","grey"
"carol crabtree donovan pc",FALSE,1700,"Carol Crabtree Donovan Pc",2.10399591430731,"black","grey"
"workingbuildings llc",FALSE,1500,"Workingbuildings LLC",2.07782575876,"black","grey"
"hason hosp",FALSE,1000,"Hason Hosp",1.99526231496888,"black","grey"
"barnes & thornburg",FALSE,77884,"Barnes & Thornburg",3.08421627685334,"black","grey"
"gaylor electric",FALSE,31200,"Gaylor Electric",2.81459206790384,"black","grey"
"ice miller llp",FALSE,29500,"Ice Miller LLP",2.79886661319322,"black","grey"
"american bankers assn",FALSE,234250,"American Bankers Assn",3.44324527309161,"black","grey"
"nicoson farms",FALSE,11800,"Nicoson Farms",2.55380775088908,"black","grey"
"shelly & sands",FALSE,17400,"Shelly & Sands",2.65494130875771,"black","grey"
"nationwide",FALSE,46150,"Nationwide",2.92696258230054,"black","grey"
"champion companies",FALSE,11600,"Champion Companies",2.54944589048686,"black","grey"
"fisher investments",FALSE,316440,"Fisher Investments",3.54837195089326,"black","grey"
"marcus foundation",FALSE,310100,"Marcus Foundation",3.54119772567954,"black","grey"
"western national group",FALSE,208800,"Western National Group",3.40387065994743,"black","grey"
"abbott laboratories",FALSE,53795,"Abbott Laboratories",2.97217372931725,"black","grey"
"huntington bancshares",FALSE,36300,"Huntington Bancshares",2.85752910475289,"black","grey"
"macandrews & forbes",FALSE,30300,"MacAndrews & Forbes",2.80636569464704,"black","grey"
"deister machine co",FALSE,11600,"Deister Machine Co",2.54944589048686,"black","grey"
"glenbrook dodge chrysler jeep",FALSE,11600,"Glenbrook Dodge Chrysler Jeep",2.54944589048686,"black","grey"
"uline inc",FALSE,133650,"Uline Inc",3.25534406027771,"black","grey"
"boeing co",FALSE,235780,"Boeing Co",3.44548764021943,"black","grey"
"ultra electronics",FALSE,45050,"Ultra Electronics",2.9199100946526,"black","grey"
"kirkland & ellis",FALSE,738031,"Kirkland & Ellis",3.86195723556047,"black","grey"
"zimmer biomet",FALSE,2900,"Zimmer Biomet",2.21942155605632,"black","grey"
"no dem left behind pac",FALSE,2500,"No Dem Left Behind PAC",2.18672414788656,"black","grey"
"women united for florida families",FALSE,2005,"Women United for Florida Families",2.13900321678847,"black","grey"
"american federation of school administrators",FALSE,13425,"American Federation of School Administrators",2.58697022052578,"black","grey"
"center for sight (new york)",FALSE,1025,"Center for Sight (New York)",2.00019522672236,"black","grey"
"cumberland advisors",FALSE,1000,"Cumberland Advisors",1.99526231496888,"black","grey"
"dewberry",FALSE,1000,"Dewberry",1.99526231496888,"black","grey"
"everytown for gun safety",FALSE,2000,"Everytown for Gun Safety",2.13846919998238,"black","grey"
"landscapers supply of greenville",FALSE,25000,"Landscapers Supply of Greenville",2.75292259835833,"black","grey"
"construction dynamics",FALSE,11600,"Construction Dynamics",2.54944589048686,"black","grey"
"rose ellis llc",FALSE,9300,"Rose Ellis LLC",2.49372348224712,"black","grey"
"h&k group",FALSE,9200,"H&K Group",2.49102899546772,"black","grey"
"creative solutions in healthcare",FALSE,40700,"Creative Solutions In Healthcare",2.89040993227481,"black","grey"
"martins famous pastry shoppe",FALSE,21300,"Martins Famous Pastry Shoppe",2.70918062065005,"black","grey"
"newtown athletic club",FALSE,8700,"Newtown Athletic Club",2.47714783166485,"black","grey"
"rti insurance service",FALSE,8700,"Rti Insurance Service",2.47714783166485,"black","grey"
"icona",FALSE,8400,"Icona",2.46847042697041,"black","grey"
"dunlap & kyle",FALSE,48180,"Dunlap & Kyle",2.93958944669123,"black","grey"
"b riley financial",FALSE,20300,"B Riley Financial",2.69618447594026,"black","grey"
"alliance resource partners",FALSE,69700,"Alliance Resource Partners",3.05016461006129,"black","grey"
"mt brilliant farm",FALSE,17400,"Mt Brilliant Farm",2.65494130875771,"black","grey"
"forcht group of kentucky",FALSE,33600,"Forcht Group of Kentucky",2.83552791881973,"black","grey"
"goldman sachs",FALSE,261750,"Goldman Sachs",3.48167852709877,"black","grey"
"northwestern mutual",FALSE,198413,"Northwestern Mutual",3.38654625961865,"black","grey"
"greer companies",FALSE,14400,"Greer Companies",2.60517108469735,"black","grey"
"syfan logistics",FALSE,25400,"Syfan Logistics",2.75729587853063,"black","grey"
"state of georgia",FALSE,22300,"State of Georgia",2.72163879147357,"black","grey"
"kitchen & bath design group",FALSE,7050,"Kitchen & Bath Design Group",2.42559847942753,"black","grey"
"reach technologies",FALSE,6300,"Reach Technologies",2.39846869804749,"black","grey"
"corcoran partners",FALSE,21300,"Corcoran Partners",2.70918062065005,"black","grey"
"dpr construction",FALSE,5800,"Dpr Construction",2.37871712596217,"black","grey"
"glasstech services",FALSE,5800,"Glasstech Services",2.37871712596217,"black","grey"
"juzyk construction",FALSE,5800,"Juzyk Construction",2.37871712596217,"black","grey"
"prime retail services",FALSE,5800,"Prime Retail Services",2.37871712596217,"black","grey"
"progressive realty llc",FALSE,5800,"Progressive Realty LLC",2.37871712596217,"black","grey"
"buchanan, ingersoll & rooney",FALSE,67900,"Buchanan, Ingersoll & Rooney",3.04219450414646,"black","grey"
"carpenters & joiners union",FALSE,217500,"Carpenters & Joiners Union",3.41779433917233,"black","grey"
"edison international",FALSE,96840,"Edison International",3.15213985453594,"black","grey"
"machinists/aerospace workers union",FALSE,115012,"Machinists/Aerospace Workers Union",3.20681802158071,"black","grey"
"national union of healthcare workers",FALSE,40250,"National Union of Healthcare Workers",2.88719813469106,"black","grey"
"operating engineers union",FALSE,121000,"Operating Engineers Union",3.22313530317001,"black","grey"
"penn entertainment",FALSE,6000,"Penn Entertainment",2.38679503105807,"black","grey"
"duane morris llp",FALSE,33847,"Duane Morris LLP",2.83760550589927,"black","grey"
"essential utilities inc",FALSE,2000,"Essential Utilities Inc",2.13846919998238,"black","grey"
"govern pac",FALSE,1000,"Govern PAC",1.99526231496888,"black","grey"
"h&r block",FALSE,12645,"H&R Block",2.57153170596134,"black","grey"
"bad robot productions",FALSE,18400,"Bad Robot Productions",2.66981877175074,"black","grey"
"amblin partners",FALSE,29000,"Amblin Partners",2.79408619640306,"black","grey"
"amd homes",FALSE,5800,"AMD Homes",2.37871712596217,"black","grey"
"children's research & education institute",FALSE,5800,"Children's Research & Education Institute",2.37871712596217,"black","grey"
"cordoba corp",FALSE,35800,"Cordoba Corp",2.85356850264022,"black","grey"
"university of wisconsin",FALSE,45804,"University of Wisconsin",2.92476071427896,"black","grey"
"marshfield clinic",FALSE,8683,"Marshfield Clinic",2.47666336513476,"black","grey"
"thedacare health system",FALSE,3050,"ThedaCare Health System",2.23064255887514,"black","grey"
"uw health",FALSE,3000,"Uw Health",2.2269585080133,"black","grey"
"king co",FALSE,2900,"King Co",2.21942155605632,"black","grey"
"marsh field medical system",FALSE,2900,"Marsh Field Medical System",2.21942155605632,"black","grey"
"mod gen",FALSE,2900,"Mod Gen",2.21942155605632,"black","grey"
"central wisconsin anesthesiology",FALSE,2500,"Central Wisconsin Anesthesiology",2.18672414788656,"black","grey"
"california public employees' retirement system",FALSE,2200,"California Public Employees' Retirement System",2.15894842729183,"black","grey"
"mayo clinic health system",FALSE,2000,"Mayo Clinic Health System",2.13846919998238,"black","grey"
"university of pennsylvania health system",FALSE,11950,"University of Pennsylvania Health System",2.55703569450376,"black","grey"
"jpmorgan chase & co",FALSE,141935,"JPMorgan Chase & Co",3.2749822477254,"black","grey"
"mount sinai health system",FALSE,6150,"Mount Sinai Health System",2.39269593399877,"black","grey"
"conklin enterprises",FALSE,2900,"Conklin Enterprises",2.21942155605632,"black","grey"
"ubs",FALSE,2800,"Ubs",2.21164696191087,"black","grey"
"american college of emergency physicians",FALSE,20000,"American College of Emergency Physicians",2.69217321819696,"black","grey"
"royal college of surgeons england",FALSE,2500,"Royal College Of Surgeons England",2.18672414788656,"black","grey"
"thanks",FALSE,2500,"Thanks",2.18672414788656,"black","grey"
"dnc pac",FALSE,20000,"DNC PAC",2.69217321819696,"black","grey"
"equality pac",FALSE,33000,"Equality PAC",2.83042332152071,"black","grey"
"when democrats turn out pac",FALSE,20000,"When Democrats Turn Out PAC",2.69217321819696,"black","grey"
"duke university",FALSE,210043,"Duke University",3.40589159836312,"black","grey"
"l pac",FALSE,6000,"L PAC",2.38679503105807,"black","grey"
"sheet metal, air, rail & transportation union",FALSE,176440,"Sheet Metal, Air, Rail & Transportation Union",3.3470307697574,"black","grey"
"state of north carolina",FALSE,47539,"State of North Carolina",2.93565492232752,"black","grey"
"dee's crafts",FALSE,5800,"Dee'S Crafts",2.37871712596217,"black","grey"
"equality project pac",FALSE,5800,"Equality Project PAC",2.37871712596217,"black","grey"
"teamsters union",FALSE,106000,"Teamsters Union",3.18075769509838,"black","grey"
"parten operating",FALSE,3000,"Parten Operating",2.2269585080133,"black","grey"
"reliant",FALSE,3000,"Reliant",2.2269585080133,"black","grey"
"consults in medical oncology & hemot",FALSE,2900,"Consults In Medical Oncology & Hemot",2.21942155605632,"black","grey"
"ghg corp",FALSE,2900,"Ghg Corp",2.21942155605632,"black","grey"
"group services inc",FALSE,2900,"Group Services Inc",2.21942155605632,"black","grey"
"keystone inc",FALSE,2900,"Keystone Inc",2.21942155605632,"black","grey"
"prism communications",FALSE,2900,"Prism Communications",2.21942155605632,"black","grey"
"mcguirewoods llp",FALSE,85864,"McGuireWoods LLP",3.11444819727645,"black","grey"
"sidley austin llp",FALSE,47962,"Sidley Austin LLP",2.93825665496207,"black","grey"
"us government",FALSE,145130,"US Government",3.28228070334191,"black","grey"
"bowman consulting group",FALSE,2000,"Bowman Consulting Group",2.13846919998238,"black","grey"
"roblox corp",FALSE,1800,"Roblox Corp",2.1160564564634,"black","grey"
"catholic distance university",FALSE,1500,"Catholic Distance University",2.07782575876,"black","grey"
"heights school",FALSE,1500,"Heights School",2.07782575876,"black","grey"
"breed household",FALSE,1250,"Breed Household",2.04028577336837,"black","grey"
"catholic university",FALSE,1000,"Catholic University",1.99526231496888,"black","grey"
"continental pllc",FALSE,1000,"Continental Pllc",1.99526231496888,"black","grey"
"kkr & co",FALSE,525066,"KKR & Co",3.732685414171,"black","grey"
"new york life insurance",FALSE,172650,"New York Life Insurance",3.33977076126649,"black","grey"
"discover financial services",FALSE,64315,"Discover Financial Services",3.02573735788226,"black","grey"
"mindset",FALSE,12200,"Mindset",2.56233543796625,"black","grey"
"pnc financial services",FALSE,115400,"PNC Financial Services",3.20789822236526,"black","grey"
"station casinos",FALSE,112766,"Station Casinos",3.20049989699879,"black","grey"
"meruelo group",FALSE,20000,"Meruelo Group",2.69217321819696,"black","grey"
"equestrianlife",FALSE,14500,"Equestrianlife",2.60697460244164,"black","grey"
"reliance telephone",FALSE,43500,"Reliance Telephone",2.90970476790294,"black","grey"
"berkshire hathaway",FALSE,102600,"Berkshire Hathaway",3.17040494036776,"black","grey"
"maggie's list",FALSE,24650,"Maggie's List",2.74904400844443,"black","grey"
"innovative pain care center",FALSE,11600,"Innovative Pain Care Center",2.54944589048686,"black","grey"
"marnell companies",FALSE,29000,"Marnell Companies",2.79408619640306,"black","grey"
"valmore gp",FALSE,34800,"Valmore Gp",2.84549563931789,"black","grey"
"iverson strategy & media",FALSE,2900,"Iverson Strategy & Media",2.21942155605632,"black","grey"
"jm browning logging",FALSE,2500,"Jm Browning Logging",2.18672414788656,"black","grey"
"jm browning trucking",FALSE,2500,"JM Browning Trucking",2.18672414788656,"black","grey"
"kim klacik for congress",FALSE,8000,"Kim Klacik for Congress",2.45645605223158,"black","grey"
"bampac",FALSE,7800,"Bampac",2.4502447101625,"black","grey"
"black america's pac",FALSE,22800,"Black America's PAC",2.72768041036925,"black","grey"
"virginia conservative leadership fund",FALSE,2500,"Virginia Conservative Leadership Fund",2.18672414788656,"black","grey"
"pencor services",FALSE,23679,"Pencor Services",2.73801823232438,"black","grey"
"freedom first pac (meadows)",FALSE,2000,"Freedom First PAC (Meadows)",2.13846919998238,"black","grey"
"good for congress",FALSE,2000,"Good for Congress",2.13846919998238,"black","grey"
"jnjn assoc",FALSE,1500,"Jnjn Assoc",2.07782575876,"black","grey"
"tap",FALSE,5800,"Tap",2.37871712596217,"black","grey"
"seed to table",FALSE,5600,"Seed To Table",2.37038452227509,"black","grey"
"commonwealth of virginia",FALSE,5507,"Commonwealth of Virginia",2.3664182590989,"black","grey"
"elbert guillory's america",FALSE,22000,"Elbert Guillory's America",2.71795503787074,"black","grey"
"industrial advisors",FALSE,5000,"Industrial Advisors",2.3436729115921,"black","grey"
"wilkie real estate brokerage",FALSE,4150,"Wilkie Real Estate Brokerage",2.30040768441855,"black","grey"
"lenin peters md",FALSE,2900,"Lenin Peters MD",2.21942155605632,"black","grey"
"river trading",FALSE,2900,"River Trading",2.21942155605632,"black","grey"
"schockey companies",FALSE,2900,"Schockey Companies",2.21942155605632,"black","grey"
"banyan medical systems",FALSE,2800,"Banyan Medical Systems",2.21164696191087,"black","grey"
"university of colorado",FALSE,141250,"University of Colorado",3.27339824811352,"black","grey"
